Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
1236	-1829.093	-2113.73	284.6378	1.481731	0.2463871	0.746653	0.253347	2.253956
1242	-1846.264	-2130.024	283.7598	1.518669	0.1427717	0.746653	0.253347	2.97132
1248	-1829.406	-2113.903	284.4968	1.523551	0.2654243	0.89566	0.10434	2.286114
1254	-1815.072	-2096.816	281.7432	1.119752	0.1478598	0.956816	0.0431839	4.361966
1260	-1814.341	-2097.432	283.0902	1.113482	0.1553411	0.860628	0.139372	3.579726
1266	-1815.547	-2097.928	282.3806	1.045448	0.1903517	0.973826	0.0261743	3.962433
1272	-1811.838	-2094.807	282.9695	1.083335	0.1998929	0.990443	0.00955706	3.584464
1278	-1814.196	-2097.11	282.9143	1.219037	0.1739871	0.986056	0.013944	3.584464
1284	-1816.703	-2098.945	282.2422	1.145563	0.1745543	0.986056	0.013944	4.012818
1290	-1818.146	-2100.16	282.0138	1.119501	0.1587758	0.91875	0.0812503	4.187477
1296	-1834.637	-2116.548	281.9113	1.098247	0.1587758	0.951853	0.0481468	4.257682
1302	-1827.182	-2109.951	282.7691	1.084775	0.1586913	0.904937	0.0950629	3.775562
1308	-1845.226	-2123.83	278.6038	0.8876074	0.1734132	0.815059	0.184941	6.178606
1314	-1824.505	-2108.323	283.8172	1.33755	0.13682	0.821942	0.178058	3.058413
1320	-1816.319	-2099.088	282.7684	1.310325	0.1222947	0.84808	0.15192	3.722045
1326	-1813.477	-2095.17	281.6933	1.29615	0.1572786	0.820186	0.179814	4.271933
1332	-1803.436	-2088.545	285.1089	1.461894	0.1594659	0.946901	0.0530993	2.129419
1338	-1816.509	-2101.194	284.685	1.356668	0.1594659	0.946901	0.0530993	2.467715
1344	-1808.12	-2088.991	280.8709	1.125122	0.1809116	0.933991	0.0660089	4.78667
1350	-1817.066	-2098.834	281.7685	1.125122	0.2594604	0.949297	0.0507029	4.155845
1356	-1826.9	-2108.771	281.8711	1.123582	0.2716184	0.958643	0.0413574	4.080929
1362	-1834.342	-2117.956	283.6142	1.253229	0.1804762	0.907919	0.0920808	3.141011
1368	-1822.592	-2105.811	283.2192	1.267931	0.317427	0.834351	0.165649	3.151392
1374	-1841.725	-2125.861	284.1354	1.315533	0.1485929	0.93374	0.0662602	2.854726
1380	-1827.744	-2111.306	283.5626	1.385194	0.2130614	0.966	0.0339997	3.034379
1386	-1819.96	-2102.7	282.7397	1.296292	0.230919	0.90993	0.0900696	3.542587
1392	-1813.612	-2096.302	282.6902	1.221689	0.1988792	0.92853	0.0714704	3.667998
1398	-1824.168	-2104.451	280.2832	1.1613	0.1549071	0.689977	0.310023	5.141072
1404	-1827.09	-2107.587	280.4978	0.9480691	0.1545104	0.840498	0.159502	5.141072
1410	-1824.409	-2105.287	280.8784	1.115005	0.2220552	0.776864	0.223136	4.719642
1416	-1826.728	-2109.344	282.6163	1.229506	0.1994081	0.904291	0.0957094	3.70527
1422	-1815.966	-2098.19	282.2236	1.215126	0.3006387	0.933607	0.0663933	3.786606
1428	-1829.906	-2114.092	284.1863	1.32466	0.1702714	0.896281	0.103719	2.773446
1434	-1831.677	-2115.889	284.2127	1.302686	0.1866552	0.913801	0.0861991	2.738843
1440	-1830.103	-2112.333	282.2303	1.175912	0.1043901	0.834064	0.165936	4.148567
1446	-1826.495	-2109.208	282.7132	1.177192	0.1303074	0.872045	0.127955	3.812973
1452	-1813.805	-2096.787	282.9817	1.187138	0.1655163	0.872045	0.127955	3.579995
1458	-1814.356	-2097.612	283.2553	1.187138	0.1784439	0.978123	0.0218765	3.395721
1464	-1825.38	-2107.834	282.4542	1.028691	0.2858054	0.9468	0.0531996	3.781375
1470	-1824.409	-2108.605	284.1962	1.173601	0.1857656	0.920774	0.0792261	2.829257
1476	-1831.807	-2114.74	282.9327	1.246162	0.1991813	0.919719	0.0802808	3.512334
1482	-1831.054	-2113.678	282.6238	1.246162	0.158941	0.941343	0.0586569	3.765805
1488	-1824.299	-2106.967	282.6682	1.016963	0.2185606	0.938985	0.0610152	3.765805
1494	-1839.819	-2120.763	280.9447	0.9224591	0.2185606	0.922724	0.0772762	4.795711
1500	-1836.134	-2121.203	285.0695	1.739987	0.1182739	0.854251	0.145749	2.071565
1506	-1828.861	-2113.709	284.8479	1.493305	0.1598411	0.754162	0.245838	2.277121
1512	-1828.539	-2113.575	285.036	1.565192	0.1637706	0.754272	0.245728	2.099993
1518	-1829.366	-2113.387	284.0209	1.386135	0.1637706	0.96511	0.0348903	2.849741
1524	-1854.299	-2134.881	280.5815	0.9498897	0.3671959	0.889626	0.110374	4.784837
1530	-1825.442	-2108.247	282.8046	1.266054	0.1041962	0.911103	0.0888974	3.768747
1536	-1829.486	-2110.524	281.0378	1.105556	0.1316254	0.940675	0.0593246	4.799026
1542	-1834.728	-2117.017	282.2888	1.072335	0.1660437	0.950341	0.0496591	4.043921
1548	-1829.947	-2112.449	282.5024	1.06687	0.2184664	0.762176	0.237824	3.832676
1554	-1814.539	-2097.578	283.0391	1.123342	0.2269765	0.914037	0.0859631	3.475224
1560	-1823.43	-2106.512	283.0818	1.104504	0.218458	0.971029	0.0289714	3.475224
1566	-1822.126	-2105.889	283.763	1.328848	0.218458	0.894161	0.105839	2.938596
1572	-1822.288	-2104.155	281.867	0.9696655	0.309302	0.881759	0.118241	4.119832
1578	-1824.068	-2106.597	282.5296	1.119249	0.1484476	0.900716	0.0992841	3.913757
1584	-1831.366	-2115.942	284.5757	1.52239	0.2015363	0.95632	0.0436798	2.347809
1590	-1843.668	-2128.05	284.382	1.611909	0.1938569	0.953257	0.0467429	2.428358
1596	-1824.71	-2109.539	284.8296	1.48649	0.2095438	0.99069	0.00930972	2.192948
1602	-1823.574	-2108.047	284.4733	1.353353	0.2976896	0.962614	0.0373855	2.359632
1608	-1823.1	-2108.513	285.4126	1.642593	0.1506845	0.959254	0.0407464	1.825282
1614	-1838.745	-2124.169	285.4241	1.761511	0.1825706	0.989862	0.0101379	1.659672
1620	-1825.532	-2110.585	285.0523	1.681163	0.1794073	0.993838	0.00616234	1.978649
1626	-1830.306	-2115.844	285.5385	1.501458	0.1994037	0.858862	0.141138	1.726311
1632	-1817.402	-2102.23	284.8278	1.390715	0.1524326	0.920908	0.0790915	2.371445
1638	-1823.552	-2108.238	284.6868	1.570525	0.1415019	0.860688	0.139312	2.371445
1644	-1842.521	-2127.131	284.61	1.570525	0.1635845	0.860688	0.139312	2.371445
1650	-1833.658	-2118.156	284.4975	1.501902	0.2298486	0.900683	0.0993171	2.359067
1656	-1822.005	-2105.003	282.9975	1.281636	0.2298486	0.969896	0.0301043	3.4023
1662	-1816.565	-2098.789	282.2242	1.218153	0.187102	0.952503	0.0474971	3.958894
1668	-1820.718	-2104.524	283.8061	1.26561	0.1586457	0.94973	0.0502703	3.061992
1674	-1826.093	-2109.737	283.6438	1.474722	0.2358399	0.898532	0.101468	2.893446
1680	-1831.502	-2116.667	285.1657	1.527992	0.1967369	0.947736	0.0522643	1.969305
1686	-1817.768	-2102.288	284.5198	1.31113	0.1185568	0.789937	0.210063	2.691085
1692	-1824.998	-2109.545	284.5461	1.351427	0.186063	0.87943	0.12057	2.503851
1698	-1821.06	-2103.453	282.3935	1.203623	0.186063	0.835077	0.164923	3.872031
1704	-1809.74	-2092.239	282.499	1.095906	0.1939498	0.919535	0.0804646	3.859357
1710	-1831.831	-2114.332	282.5011	1.064415	0.1739046	0.899031	0.100969	3.912301
1716	-1840.719	-2123.5	282.7811	1.294969	0.1787734	0.899031	0.100969	3.608817
1722	-1853.291	-2136.63	283.339	1.374741	0.1075959	0.877398	0.122602	3.386719
1728	-1841.189	-2124.572	283.3828	1.33012	0.1501172	0.985952	0.0140482	3.292343
1734	-1832.545	-2114.504	281.9587	1.212105	0.1615105	0.951521	0.0484792	4.160884
1740	-1841.199	-2121.021	279.8219	0.9255661	0.2649115	0.944489	0.0555111	5.348114
1746	-1836.298	-2118.14	281.8421	0.9535126	0.1664039	0.963651	0.0363487	4.364148
1752	-1838.294	-2121.805	283.5114	1.186778	0.2147583	0.847001	0.152999	3.180205
1758	-1832.364	-2115.245	282.8802	1.276483	0.1978776	0.816525	0.183475	3.52756
1764	-1829.893	-2110.889	280.9957	1.000858	0.1909636	0.820133	0.179867	4.768869
1770	-1833.04	-2113.474	280.4338	0.9306148	0.1950568	0.794776	0.205224	5.11363
1776	-1825.024	-2104.384	279.36	1.200825	0.1273852	0.845295	0.154705	5.682837
1782	-1838.36	-2119.925	281.5648	0.9750278	0.254755	0.810447	0.189553	4.363134
1788	-1838.643	-2120.335	281.6923	1.070375	0.254755	0.96032	0.0396798	4.237064
1794	-1818.965	-2100.346	281.3803	1.094149	0.1426696	0.963691	0.0363089	4.591043
1800	-1823.811	-2105.411	281.6002	1.206394	0.1809929	0.965204	0.0347964	4.331246
